id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-vulgar	majority	has_majority
251082217_233307938008203264_26	233307938008203264	https://twitter.com/realdonaldtrump/status/233307938008203264	251082217	<USER> Great job ruining the game some more. Do you feel you are good at what you do? Oh you only answer people who kiss your <b>ass.</b>	ass	3	1	0	3	0	0	3	0
16548053_876865171242856448_1	876865171242856448	https://twitter.com/realdonaldtrump/status/876865171242856448	16548053	<USER> <b>Fucking</b> losers, when they said they were only in it for the fame and they would ride off into the sunset FUCK THEM	fucking	3	1	3	0	0	0	0	0
79290701_482295830456446976_1	482295830456446976	https://twitter.com/realdonaldtrump/status/482295830456446976	79290701	well <b>shit</b> i just did this..see just cant get enough of me.lol <URL>	shit	0	3	1	3	0	0	1	0
136076540_675039437173202944_6	675039437173202944	https://twitter.com/realdonaldtrump/status/675039437173202944	136076540	Lest nylon and velcro suffocate your <b>arse</b> <URL>	arse	0	0	1	3	0	3	3	0
135780119_926258581242105862_10	926258581242105862	https://twitter.com/realdonaldtrump/status/926258581242105862	135780119	Jewish culture is your phone auto-completing <USER> g_d what the <b>fuck</b> dawg'	fuck	0	3	3	1	0	0	2	0
328237153_357360526415773697_19	357360526415773697	https://twitter.com/realdonaldtrump/status/357360526415773697	328237153	<USER> I'm getting harassed and need to put an end to it with a lovely, wise quote. Let all <b>hell</b> break lose now.	hell	0	1	0	3	0	3	3	0
269572615_719721469090115584_4	719721469090115584	https://twitter.com/realdonaldtrump/status/719721469090115584	269572615	Done Wit Dis Basic <b>Shit.</b> U Must Go [?]	shit	0	3	1	3	0	0	1	0
284206881_590317579849359360_6	590317579849359360	https://twitter.com/realdonaldtrump/status/590317579849359360	284206881	But be the main ones posting <b>shit</b> Like: 'I'll only eat wit the niggas I starved with. And only ride with the niggas I walked with' #GTFOH	shit	0	1	3	3	0	0	3	0
1633139072_486344405322698754_3	486344405322698754	https://twitter.com/realdonaldtrump/status/486344405322698754	1633139072	high school and <b>hell</b> both start with an h. coincidence, i think not	hell	0	2	1	2	0	2	5	0
151612183_87300889253122048_0	87300889253122048	https://twitter.com/realdonaldtrump/status/87300889253122048	151612183	<b>Shit</b> shouldn't be this hard!	shit	1	2	2	2	0	0	3	0
3425758336_670080556760190977_2	670080556760190977	https://twitter.com/realdonaldtrump/status/670080556760190977	3425758336	<USER> lol <b>damn</b>	damn	0	3	3	1	0	0	1	0
308816404_273051264663842817_6	273051264663842817	https://twitter.com/realdonaldtrump/status/273051264663842817	308816404	<USER> You mean saying, 'It's complete <b>shit,'</b> didn't cut it?	shit	0	3	3	1	0	0	1	0
857041382_761085055800270848_20	761085055800270848	https://twitter.com/realdonaldtrump/status/761085055800270848	857041382	<USER> at the end of the day, he made the challenge trending, he made the finale interesting, is the show. <b>Fuck</b> the haters [?]	fuck	2	2	2	1	0	0	0	0
334291768_577199847666774017_2	577199847666774017	https://twitter.com/realdonaldtrump/status/577199847666774017	334291768	what the <b>hell</b> sale Coca Cola pebbled green pitcher by betsstuff <URL> via <USER>	hell	0	2	2	2	0	1	2	0
2374832580_445731103739895808_7	445731103739895808	https://twitter.com/realdonaldtrump/status/445731103739895808	2374832580	She can't just go down alone her <b>ass</b> gotta bring me down with her	ass	0	2	1	2	1	1	3	0
82290403_128906874874638336_5	128906874874638336	https://twitter.com/realdonaldtrump/status/128906874874638336	82290403	They're fuckin' they're fuckin' they're <b>fuckin'</b> in front of me!!! XD	fuckin	1	2	2	2	0	0	3	0
444055370_170317385033719808_4	170317385033719808	https://twitter.com/realdonaldtrump/status/170317385033719808	444055370	<USER> haha, how the <b>hell</b> did we not get into comedy? We made a mockery of that. But yes, you said he should be in-best c of his time	hell	0	3	3	0	0	1	2	0
30820485_763913031629713408_6	763913031629713408	https://twitter.com/realdonaldtrump/status/763913031629713408	30820485	Corey picks tonight to actually win <b>shit.</b> EFF. #bb18	shit	0	1	3	3	0	0	3	0
67428233_275427367063781377_13	275427367063781377	https://twitter.com/realdonaldtrump/status/275427367063781377	67428233	<USER> playing Mario & missed the platform & said I'm in some bad <b>shit</b> #marioproblems #addicted	shit	0	1	3	3	0	0	3	0
17942510_18170107386_11	18170107386	https://twitter.com/realdonaldtrump/status/18170107386	17942510	<USER> im not pretending to enjoy it. american soccer games suck <b>dick</b> - but otherwise, it's great.	dick	0	3	1	3	0	0	1	0
21445028_882819444455743489_18	882819444455743489	https://twitter.com/realdonaldtrump/status/882819444455743489	21445028	<USER> <USER> That's so fucking money. Totally agree re: Whale 1.0 & the current tally on # of <b>fucks</b> gi... <URL>	fucks	0	1	3	3	0	0	3	0
65974777_242495061768691712_6	242495061768691712	https://twitter.com/realdonaldtrump/status/242495061768691712	65974777	<USER> get yo weight up Lil <b>nigga</b>	nigga	0	0	1	3	3	0	4	0
8513432_577690952_3	577690952	https://twitter.com/realdonaldtrump/status/577690952	8513432	is getting his <b>ass</b> kicked trying to get back into the school routine.	ass	0	1	3	3	0	0	3	0
2846064382_542502758310346754_2	542502758310346754	https://twitter.com/realdonaldtrump/status/542502758310346754	2846064382	<USER> #1DayForExpelledMoviePremiere <b>hell</b> yes! This is gonna be an epic movie [?]	hell	0	3	3	0	1	0	2	0
404320133_836630856030687232_8	836630856030687232	https://twitter.com/realdonaldtrump/status/836630856030687232	404320133	The entire state of TN is gonna be <b>shit</b> faced tonight <URL>	shit	0	1	3	3	0	0	3	0
343698806_659895474216812544_19	659895474216812544	https://twitter.com/realdonaldtrump/status/659895474216812544	343698806	<USER> Don't do it! Snap that is. You could stop giving a fuck like yesterday and still be alright. <b>Fuck</b> people stay calm.	fuck	2	2	2	0	1	0	1	0
19155976_298627051777298432_2	298627051777298432	https://twitter.com/realdonaldtrump/status/298627051777298432	19155976	<USER> hashtag <b>faggot</b>	faggot	3	1	0	0	3	0	0	0
442847404_778429461976854528_16	778429461976854528	https://twitter.com/realdonaldtrump/status/778429461976854528	442847404	You know a story is gonna be good when it starts with 'Okay, so there's this <b>slut</b> back home...' <USER>	slut	3	1	0	0	3	0	4	0
433226765_368223336159256576_16	368223336159256576	https://twitter.com/realdonaldtrump/status/368223336159256576	433226765	Well ive sold my soul to the devil. I wonder can i get snow cones in <b>hell?</b> ;)	hell	0	0	1	3	0	3	5	0
10841872_2919511949_11	2919511949	https://twitter.com/realdonaldtrump/status/2919511949	10841872	Impatient and jumping in the shower. Also, I spelled it as <b>humping</b> at first.	humping	0	0	1	3	0	3	5	0
351810381_588395170980306944_3	588395170980306944	https://twitter.com/realdonaldtrump/status/588395170980306944	351810381	it's my birthday <b>bitchessss</b>	bitchessss	0	3	1	0	3	0	4	0
37586999_134091057469194240_24	134091057469194240	https://twitter.com/realdonaldtrump/status/134091057469194240	37586999	go and live off in lala land... I wish nothing but the best for you... ill just watch you from down here in this <b>hell</b> called my life	hell	0	2	1	1	1	2	5	0
2787755103_903412801858887680_6	903412801858887680	https://twitter.com/realdonaldtrump/status/903412801858887680	2787755103	fake it till you make it' <b>shit</b> don't work for me...i can fake a smile alright..but at the end of the day those true sad feelings dont play	shit	0	3	3	1	0	0	3	0
977583558_846543505006714880_3	846543505006714880	https://twitter.com/realdonaldtrump/status/846543505006714880	977583558	Wowww piece of <b>shit</b> ass Wayne State cancelled my marketing class that I need to take in the summer #waynestated	shit	1	2	1	2	1	0	1	0
374221319_936779343862181888_7	936779343862181888	https://twitter.com/realdonaldtrump/status/936779343862181888	374221319	Why are #writers always portrayed as pretentious <b>dicks</b> on tv? I'm a delight. Though I might have spent my evening... <URL>	dicks	2	0	2	1	2	0	1	0
427017435_942841256664760321_3	942841256664760321	https://twitter.com/realdonaldtrump/status/942841256664760321	427017435	You gotta be <b>shitting</b> me............... #MyMentalHealthIn5Words <URL>	shitting	0	3	1	3	0	0	1	0
1856954430_516714209422213122_5	516714209422213122	https://twitter.com/realdonaldtrump/status/516714209422213122	1856954430	<USER> Sorry, cut the Bull <b>Shit</b> Please.	shit	1	2	2	2	0	0	1	0
3424353734_650417149660499968_6	650417149660499968	https://twitter.com/realdonaldtrump/status/650417149660499968	3424353734	watching people dance like what the <b>fuck</b> is coordination ha h a h a	fuck	0	3	3	1	0	0	2	0
191853113_839148070369656833_11	839148070369656833	https://twitter.com/realdonaldtrump/status/839148070369656833	191853113	someone just said the word 'butter orb' to me and my <b>dick</b> moved	dick	0	3	1	3	0	0	3	0
54701103_281539102212489216_21	281539102212489216	https://twitter.com/realdonaldtrump/status/281539102212489216	54701103	This is uh... This is ridiculous, ok I'll go, I'll go, I'll go, I'll go, I'll go. What - I'LL GO. <b>Shit.</b> #buellersdayoff	shit	0	3	3	1	0	0	1	0
39029247_884135862933606401_13	884135862933606401	https://twitter.com/realdonaldtrump/status/884135862933606401	39029247	#GOP Rep. <USER> just proved his ignorance & his non-American, non-democracy stance & <b>ass</b> suck ability #Loser -- hendrix media -- kh	ass	0	1	3	3	0	0	3	0
277250373_407900759494127616_18	407900759494127616	https://twitter.com/realdonaldtrump/status/407900759494127616	277250373	If you stop hanging out with your friends and only hang out with your significant other , you're <b>fucking</b> up .	fucking	0	3	1	3	0	0	3	0
433226765_364488927719063552_18	364488927719063552	https://twitter.com/realdonaldtrump/status/364488927719063552	433226765	Lol i want a pet direwolf. Game of Thrones show and books are amazing. I love Tyrion, the <b>bastard,</b> Danearys, and Aryia!	bastard	0	1	1	2	1	2	5	0
2770902545_610985075103170560_7	610985075103170560	https://twitter.com/realdonaldtrump/status/610985075103170560	2770902545	dont fucking fuel what bden said im <b>fucking</b>	fucking	2	2	2	1	0	0	3	0
334291768_577200562560708610_2	577200562560708610	https://twitter.com/realdonaldtrump/status/577200562560708610	334291768	what the <b>hell</b> sale Hollycraft fruit salad earrings by betsstuff <URL> via <USER>	hell	0	2	2	1	0	2	3	0
2549114401_520334344674873344_14	520334344674873344	https://twitter.com/realdonaldtrump/status/520334344674873344	2549114401	Claire was def one of my fave characters when the show was on but <b>damn</b> she's actually super annoying most of the time #LostReWatch	damn	0	3	3	1	0	0	1	0
471638985_621792366362521600_5	621792366362521600	https://twitter.com/realdonaldtrump/status/621792366362521600	471638985	<USER> tru dey thinking all <b>fucked</b> up	fucked	0	3	1	3	0	0	3	0
39439242_6426893856_8	6426893856	https://twitter.com/realdonaldtrump/status/6426893856	39439242	YGS ALL DAY. I USED 2 GIVE A <b>DAMN</b> BUT I NEED GAVE A FUKK	damn	0	3	1	3	0	0	1	0
574871459_270370425995927552_21	270370425995927552	https://twitter.com/realdonaldtrump/status/270370425995927552	574871459	annoyed that i have to wake up early to go to school for one 50-minute class & then go home #stupid <b>#bullshit</b> #ridiculous	bullshit	0	3	3	1	0	0	1	0
3258561313_768230550813286401_18	768230550813286401	https://twitter.com/realdonaldtrump/status/768230550813286401	3258561313	<USER> <USER> <USER> <USER> Ya Pete everything works except that 2nd transfer cause of the camera angles they <b>fucked</b> it	fucked	2	1	2	2	0	0	3	0
370320469_411227571678748672_7	411227571678748672	https://twitter.com/realdonaldtrump/status/411227571678748672	370320469	THEATRE FINAL WASN'T TOO TERRIBLE. WE DIDN'T <b>FUCK</b> UP TOO TERRIBLY AND ONLY BROKE CHARACTER WHEN A FALSE MOUSTACHE FELL OFF	fuck	0	3	3	1	0	0	1	0
17956633_830611040941506561_8	830611040941506561	https://twitter.com/realdonaldtrump/status/830611040941506561	17956633	<USER> They don't even know what that word <b>fucking</b> means... and it upsets me so much.	fucking	0	1	3	3	0	0	3	0
557374785_927591000926810113_12	927591000926810113	https://twitter.com/realdonaldtrump/status/927591000926810113	557374785	WHY WOULD YOU WANT TO GO TO THE IMPACT TAPINGS AFTER A <b>SHITTY</b> BOUND FOR GLORY!?	shitty	0	3	3	1	0	0	1	0
25920698_229059747830181888_3	229059747830181888	https://twitter.com/realdonaldtrump/status/229059747830181888	25920698	Envious Society bitch!! <b>Bitch</b> I'm KOOL AS FVCK!! <URL>	bitch	2	2	2	0	1	0	0	0
33540809_106031929974988800_14	106031929974988800	https://twitter.com/realdonaldtrump/status/106031929974988800	33540809	THIS is the weekend that im going to tell my boss to go to <b>hell</b> for good :D hope this works!! <URL>	hell	2	2	2	1	0	0	1	0
1217476284_715034330305839104_4	715034330305839104	https://twitter.com/realdonaldtrump/status/715034330305839104	1217476284	Tori kelly is my <b>shit</b> rn	shit	0	1	3	3	0	0	3	0
1961086280_894552218292154368_6	894552218292154368	https://twitter.com/realdonaldtrump/status/894552218292154368	1961086280	Yea suspicious when I saw that <b>Shit</b> G.O.A.T Sheep Just reading that gave me the creeps R U ONE..? FCK NO	shit	0	3	3	1	0	0	1	0
16404395_891727888952811522_12	891727888952811522	https://twitter.com/realdonaldtrump/status/891727888952811522	16404395	<USER> I saw 2 mentions from you & immediately went, 'What Holstein-based <b>shit</b> talking is he up to now?'	shit	1	2	2	2	0	0	3	0
305733674_841297995027140609_4	841297995027140609	https://twitter.com/realdonaldtrump/status/841297995027140609	305733674	Hunting is such a <b>shitty</b> practice. How could someone condone this? <URL>	shitty	1	3	3	0	0	0	1	0
401072530_642885353351852032_5	642885353351852032	https://twitter.com/realdonaldtrump/status/642885353351852032	401072530	<USER> <USER> Lambert's timing is <b>shit.</b>	shit	1	3	0	3	0	0	1	0
241652764_468716732740161537_15	468716732740161537	https://twitter.com/realdonaldtrump/status/468716732740161537	241652764	<USER> <USER> <USER> <USER> <USER> Your wife been raped and tortured lately, no, shut the <b>hell</b> up then. You sick man.	hell	3	1	3	0	0	0	2	0
2381196252_670044785072320512_12	670044785072320512	https://twitter.com/realdonaldtrump/status/670044785072320512	2381196252	God I hope Anivia gets a VU soon. Csing on her in <b>hell.</b>	hell	1	2	0	2	0	2	5	0
816618877_401198018650591232_1	401198018650591232	https://twitter.com/realdonaldtrump/status/401198018650591232	816618877	Oh <b>hell</b> no on so many levels!!!!! <USER> <USER> <USER> #MamaPopeLives	hell	0	3	3	1	0	0	1	0
2514085772_501904899559288832_7	501904899559288832	https://twitter.com/realdonaldtrump/status/501904899559288832	2514085772	being a Jacob girl is the hardest <b>shit</b> ever you have no clue	shit	1	0	3	3	0	0	1	0
851926706_417016476223434752_6	417016476223434752	https://twitter.com/realdonaldtrump/status/417016476223434752	851926706	Attn: <USER> needs help taking a <b>shit</b> <URL>	shit	0	1	3	3	0	0	3	0
2671810020_898598375272071168_1	898598375272071168	https://twitter.com/realdonaldtrump/status/898598375272071168	2671810020	<USER> <b>damn</b> bro she might be dropping hints with that long john.	damn	0	3	3	1	0	0	2	0
1942892784_449390007053070336_4	449390007053070336	https://twitter.com/realdonaldtrump/status/449390007053070336	1942892784	<USER> karma is a <b>bitch</b> Perez!	bitch	1	2	2	1	1	0	3	0
529434639_514440403245084672_5	514440403245084672	https://twitter.com/realdonaldtrump/status/514440403245084672	529434639	Dear Fed ex where the <b>fuck</b> is my package? Seriously Athens is a small town it shouldn't take so long...	fuck	1	3	3	0	0	0	2	0
