id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-Vulgar	Majority	Has_Majority
132669926_859126031181021184_8	859126031181021184	https://twitter.com/realdonaldtrump/status/859126031181021184	132669926	<USER> <USER> <USER> Because I am broke as <b>hell</b> after $6,000 worth of medical bills.	hell	0	2	4	1	0	0	2	1
7097802_21256967104241665_4	21256967104241665	https://twitter.com/realdonaldtrump/status/21256967104241665	7097802	<USER> NAYA SAAL MUBARAK <b>HO</b>	ho	2	0	0	0	1	4	5	1
379828689_313862755834814464_14	313862755834814464	https://twitter.com/realdonaldtrump/status/313862755834814464	379828689	Well my mom told me to tell you to MIND YO DAMN MUTHAFUCKIN' BUSINESS <b>BITCH!</b> #Kevinhart lmao	bitch	6	0	0	1	0	0	0	1
109930518_481399633457860608_9	481399633457860608	https://twitter.com/realdonaldtrump/status/481399633457860608	109930518	Wong follows the belief system that your heaven or <b>hell</b> is made here on earth by the deeds you do,u201d he said. <URL>	hell	0	0	0	1	0	6	5	1
18112020_603376568816140288_6	603376568816140288	https://twitter.com/realdonaldtrump/status/603376568816140288	18112020	The more I see of Jung <b>Ho</b> Kang, the more impressed I am by his fundamentals. Raise it!!! #oldschool #Bucsbooth	ho	0	0	0	0	0	7	5	1
2535572605_660657416615370752_7	660657416615370752	https://twitter.com/realdonaldtrump/status/660657416615370752	2535572605	NIGGASPIRACIES #23: Conspiracies ... hosted by The <b>NIGGA</b> CHURCH <URL>	nigga	2	0	0	1	4	0	4	1
481774027_489333890692050945_2	489333890692050945	https://twitter.com/realdonaldtrump/status/489333890692050945	481774027	<USER> thirsty <b>ass</b> orange	ass	0	0	5	1	1	0	2	1
317987992_274315189560700928_7	274315189560700928	https://twitter.com/realdonaldtrump/status/274315189560700928	317987992	Why is everyone that actually tweets good <b>shit</b> making their accounts private? Bitch, I wanna remember what you said, let me retweet you.	shit	0	2	1	4	0	0	3	1
2281653608_430687264411111424_4	430687264411111424	https://twitter.com/realdonaldtrump/status/430687264411111424	2281653608	aw look at my <b>bitches</b> <URL>	bitches	1	1	0	0	5	0	4	1
29479002_274533878889328640_18	274533878889328640	https://twitter.com/realdonaldtrump/status/274533878889328640	29479002	5 Ways Health Reform Can Benefit Your Staffing Agency There have been countless articles on healthcare reform and <b>ho...</b> <URL>	ho	0	0	0	0	0	7	5	1
4317387674_731313727136501761_4	731313727136501761	https://twitter.com/realdonaldtrump/status/731313727136501761	4317387674	mercury retrograde is no <b>bullshit</b>	bullshit	0	1	5	1	0	0	2	1
2972213533_729881955756474368_7	729881955756474368	https://twitter.com/realdonaldtrump/status/729881955756474368	2972213533	<USER> if it's not a big grade <b>fuck</b> it I would sit down	fuck	0	3	2	2	0	0	1	1
443254689_295927464763486209_0	295927464763486209	https://twitter.com/realdonaldtrump/status/295927464763486209	443254689	<b>Fuck</b> the poe-lease	fuck	5	1	1	0	0	0	0	1
27918862_607382506971787264_11	607382506971787264	https://twitter.com/realdonaldtrump/status/607382506971787264	27918862	<USER> <USER> apparently he is, because he seems to have a <b>hell</b> of a lot of people mad..and some how I got brought into it.	hell	0	0	7	0	0	0	2	1
2271104306_517630366497402880_4	517630366497402880	https://twitter.com/realdonaldtrump/status/517630366497402880	2271104306	I don't give a <b>fuck</b> about today	fuck	0	5	1	1	0	0	1	1
51644706_261266622856192000_23	2.61267E+17	https://twitter.com/realdonaldtrump/status/261266622856192000	51644706	<USER> You have the right to support any candidate of your choice. That's not the issue. The issue is: you are a complete <b>asshole</b>	asshole	7	0	0	0	0	0	0	1
2763554758_585978963475898368_5	585978963475898368	https://twitter.com/realdonaldtrump/status/585978963475898368	2763554758	sad that an old friend <b>pissed</b> me off,it's okay because I still like her.	pissed	2	1	4	0	0	0	2	1
831370980_337374729528811520_8	337374729528811520	https://twitter.com/realdonaldtrump/status/337374729528811520	831370980	<USER> <USER> Katie you have the most spectacular <b>ass</b>	ass	1	2	1	3	0	0	3	1
2538318732_538482930906329088_4	538482930906329088	https://twitter.com/realdonaldtrump/status/538482930906329088	2538318732	<USER>__ <USER> <USER>_dom16 <USER> <b>Damn</b> its been a minute	damn	0	5	2	0	0	0	1	1
40182941_3767662441_15	3767662441	https://twitter.com/realdonaldtrump/status/3767662441	40182941	I just opened my Moon App on my iPhone and it fucking howled! Scared the <b>shit</b> out of me and the cats. Full moon, baby.	shit	0	0	3	4	0	0	3	1
40182941_3767662441_11	3767662441	https://twitter.com/realdonaldtrump/status/3767662441	40182941	I just opened my Moon App on my iPhone and it <b>fucking</b> howled! Scared the shit out of me and the cats. Full moon, baby.	fucking	0	1	4	2	0	0	2	1
3231716628_810525668798763008_10	810525668798763008	https://twitter.com/realdonaldtrump/status/810525668798763008	3231716628	<USER> no explaining, just shoving it back in and hauling <b>ass</b> out of there	ass	0	2	2	3	0	0	3	1
1140943262_698748648172032000_8	6.98749E+17	https://twitter.com/realdonaldtrump/status/698748648172032000	1140943262	I made Sunday candy Im never going to <b>hell,</b> I met Kanye West Im never going to fail.'	hell	0	2	0	2	0	3	5	1
1556017826_643152296373710848_12	643152296373710848	https://twitter.com/realdonaldtrump/status/643152296373710848	1556017826	There will be no stopping me when it's time to get the <b>fuck</b> outa this place[?]	fuck	0	3	4	0	0	0	2	1
1275088088_428049962035728386_10	428049962035728386	https://twitter.com/realdonaldtrump/status/428049962035728386	1275088088	Currently editing Randy (fka Garrison Gaines fka Mutual Solace) and <b>damn:</b> Garrison needs a hug. Randy! Give him a hug.	damn	0	4	3	0	0	0	1	1
1317308676_864235401233543169_6	864235401233543169	https://twitter.com/realdonaldtrump/status/864235401233543169	1317308676	niggas run they mouths just like <b>bitches!</b> They really gay as fuck.	bitches	3	0	0	0	4	0	4	1
73232250_822933622831411205_5	822933622831411205	https://twitter.com/realdonaldtrump/status/822933622831411205	73232250	Some times the <USER> really <b>piss</b> me off - another goal #stlblues #DamnYouOptimism	piss	0	7	0	0	0	0	1	1
2281653608_423682489354170370_11	423682489354170370	https://twitter.com/realdonaldtrump/status/423682489354170370	2281653608	420 turn it inside out this is a learning environment you <b>dick</b>	dick	6	0	0	0	1	0	0	1
360956023_859587019613274113_9	859587019613274113	https://twitter.com/realdonaldtrump/status/859587019613274113	360956023	less than 24 hours until I'm done with the <b>bullshit</b> that is this semester	bullshit	2	4	0	1	0	0	1	1
2671810020_687478605207568385_25	687478605207568385	https://twitter.com/realdonaldtrump/status/687478605207568385	2671810020	So this guy's dog took a shit in the airport, and there was another guy snapping a pic of him picking it up. What an <b>a-hole.</b>	a-hole	4	1	0	0	2	0	0	1
518051100_327518601902948352_0	327518601902948352	https://twitter.com/realdonaldtrump/status/327518601902948352	518051100	<b>Fuck</b> today. I'm takin off.	fuck	1	4	1	1	0	0	1	1
285893239_500214068280852481_3	500214068280852481	https://twitter.com/realdonaldtrump/status/500214068280852481	285893239	It is too <b>damn</b> early. ?	damn	0	0	7	0	0	0	2	1
61654870_210105028961251329_5	210105028961251329	https://twitter.com/realdonaldtrump/status/210105028961251329	61654870	Making my lazy piece of <b>shit</b> self get out of bed and go for a walk/run	shit	2	3	1	0	1	0	1	1
71507676_405881512937009153_12	405881512937009153	https://twitter.com/realdonaldtrump/status/405881512937009153	71507676	<USER> We both obviously love the show. Just wish Jason wasn't so <b>hell</b> bent on being on TV. Think it ruins the show sometimes.	hell	0	0	2	4	0	1	3	1
24441171_658501005617725441_4	658501005617725441	https://twitter.com/realdonaldtrump/status/658501005617725441	24441171	Not cool, #TheWalkingDead. Not. <b>Fucking.</b> Cool.	fucking	1	2	4	0	0	0	2	1
131514108_166712149350170624_17	166712149350170624	https://twitter.com/realdonaldtrump/status/166712149350170624	131514108	I miss him. Hes never on anymore. He never calls any more. I still love him but <b>damn</b> do I miss him !	damn	0	6	1	0	0	0	1	1
39172835_377627755732410369_1	377627755732410369	https://twitter.com/realdonaldtrump/status/377627755732410369	39172835	Every <b>Shitty</b> Thing That Happened To The Pittsburgh Pirates, 1992-2013 <URL>	shitty	1	5	1	0	0	0	1	1
379828689_313862755834814464_11	313862755834814464	https://twitter.com/realdonaldtrump/status/313862755834814464	379828689	Well my mom told me to tell you to MIND YO <b>DAMN</b> MUTHAFUCKIN' BUSINESS BITCH! #Kevinhart lmao	damn	4	0	3	0	0	0	0	1
527763501_609316968663912448_4	609316968663912448	https://twitter.com/realdonaldtrump/status/609316968663912448	527763501	License and registration..... Chicken <b>fucker</b>	fucker	4	0	1	2	0	0	0	1
1679923915_510625181342388225_1	510625181342388225	https://twitter.com/realdonaldtrump/status/510625181342388225	1679923915	Don't <b>piss</b> on my shoes and say it's raining'	piss	1	0	0	6	0	0	3	1
29607309_328954545768132608_3	328954545768132608	https://twitter.com/realdonaldtrump/status/328954545768132608	29607309	<USER> <USER> taco <b>hell</b> doesn't exist to me anymore	hell	1	1	0	4	0	1	3	1
23443442_278346089470496769_2	278346089470496769	https://twitter.com/realdonaldtrump/status/278346089470496769	23443442	<USER>_atc holy <b>shit!!!!</b>	shit	0	6	1	0	0	0	1	1
472479280_827598983426027520_7	827598983426027520	https://twitter.com/realdonaldtrump/status/827598983426027520	472479280	<USER> HOC is no West Wing. But <b>damn</b> if I can't help watching.	damn	0	0	6	1	0	0	2	1
26936084_559884385881948160_27	559884385881948160	https://twitter.com/realdonaldtrump/status/559884385881948160	26936084	Man, if I paid the cable PPV rate for the Royal Rumble and the very next day <USER> airs the two biggest matches for free, I'd be <b>pissed.</b>	pissed	0	7	0	0	0	0	1	1
2866251564_875796453821526016_2	875796453821526016	https://twitter.com/realdonaldtrump/status/875796453821526016	2866251564	I'm so <b>pissed</b> samuel is jampacked with talent and has trained for YEARS to debut (attempts ending in failure) and you do this to him???	pissed	1	4	0	2	0	0	1	1
324029703_463865652462116864_18	463865652462116864	https://twitter.com/realdonaldtrump/status/463865652462116864	324029703	if you believe the tabloids saying that girl that got hit with a shovel died, you're gullible as <b>shit</b>	shit	0	1	3	2	1	0	2	1
517143546_360786052316794880_2	360786052316794880	https://twitter.com/realdonaldtrump/status/360786052316794880	517143546	small town <b>wop</b> #AppTrailers: <URL>	wop	1	0	0	1	2	3	5	1
285893239_450443276412129280_4	450443276412129280	https://twitter.com/realdonaldtrump/status/450443276412129280	285893239	<USER> Im about to <b>shit</b> myself!! Lmao!!	shit	0	0	0	7	0	0	3	1
366022299_168189420011405312_3	168189420011405312	https://twitter.com/realdonaldtrump/status/168189420011405312	366022299	I hope that <b>bitch</b> has a REALLY bad day.' <USER>	bitch	6	0	0	0	1	0	0	1
126187405_509173955714764800_1	509173955714764800	https://twitter.com/realdonaldtrump/status/509173955714764800	126187405	Holy <b>shit!</b> <USER> He might just be the luckiest guy alive. <URL>	shit	0	4	1	2	0	0	1	1
611420975_636962080420167680_20	636962080420167680	https://twitter.com/realdonaldtrump/status/636962080420167680	611420975	Down to 160lbs from my hospital visit.... Last time I weighed that was like my freshman year of high school <b>#fuck</b>	fuck	0	5	1	1	0	0	1	1
843409740_509504865132089344_2	509504865132089344	https://twitter.com/realdonaldtrump/status/509504865132089344	843409740	This EFFFING <b>B*TCH</b> at work!!!!! UUUGGGHHHHHH!!!!!	b*tch	6	1	0	0	0	0	0	1
346605829_513653516586737664_2	513653516586737664	https://twitter.com/realdonaldtrump/status/513653516586737664	346605829	I'm #Viggling <b>Hell</b> on Wheels. TV loves you back with #ViggleTV. Watch TV. Earn Points. Get Rewards.	hell	0	0	0	0	0	7	5	1
981680582_510688312622055424_5	510688312622055424	https://twitter.com/realdonaldtrump/status/510688312622055424	981680582	OHHH HOW I WISH TO <b>HELL</b> I HAD THIS DOG IN 08, WOULD HAVE SOLVED SOME PROBLEMSSSSS , MAYBE I WOULD STILL BE... <URL>	hell	0	1	6	0	0	0	2	1
50251845_28969903184674816_12	28969903184674816	https://twitter.com/realdonaldtrump/status/28969903184674816	50251845	My web authoring teacher, doesn't like me, I feel the same way, <b>Bitch!</b>	bitch	5	0	0	0	2	0	0	1
710792036_523030675461775360_5	523030675461775360	https://twitter.com/realdonaldtrump/status/523030675461775360	710792036	<USER> Im here, way taking <b>piss</b> when was on! Great timing on my part!	piss	0	1	0	5	0	1	3	1
131514108_181901848746270720_9	181901848746270720	https://twitter.com/realdonaldtrump/status/181901848746270720	131514108	If Mona lets Spencer get hurt Im gonna be <b>pissed.</b>	pissed	0	4	1	2	0	0	1	1
346605829_503465160078794752_3	503465160078794752	https://twitter.com/realdonaldtrump/status/503465160078794752	346605829	#ViggleTV makes watching <b>Hell</b> on Wheels more rewarding. I'm earning great rewards and playing along with Viggle games.	hell	0	0	0	0	0	7	5	1
2580080726_705891459518431232_11	705891459518431232	https://twitter.com/realdonaldtrump/status/705891459518431232	2580080726	<USER> 'No one knows what a gazelle is anyway' what a <b>fuckin</b> retard. McGregor in a second round finish.	fuckin	4	1	2	0	0	0	0	1
30560989_345924784787423233_2	345924784787423233	https://twitter.com/realdonaldtrump/status/345924784787423233	30560989	You're so <b>fucking</b> ignorant. Get out.	fucking	5	0	2	0	0	0	0	1
423072301_295247672829419521_14	295247672829419521	https://twitter.com/realdonaldtrump/status/295247672829419521	423072301	Our favorite, free Twitter analytics services for casual and professional users: Keep track of <b>ho...</b> <URL> #digitaltrends	ho	1	0	0	1	0	5	5	1
3222318772_638196853968891906_5	638196853968891906	https://twitter.com/realdonaldtrump/status/638196853968891906	3222318772	I just realized Joan of <b>Hell</b> feels more like a video game than an actual story.	hell	0	2	0	0	0	5	5	1
59045313_718158495850176512_11	718158495850176512	https://twitter.com/realdonaldtrump/status/718158495850176512	59045313	<USER> considering the possibility moon might be holographic projection How the <b>hell</b> are you. dude? <URL>	hell	0	2	4	1	0	0	2	1
251931074_217469013184364544_13	217469013184364544	https://twitter.com/realdonaldtrump/status/217469013184364544	251931074	I had a feeling it wasn't gonna go to well so i said <b>fuck</b> it and still haven't gone back	fuck	2	3	1	1	0	0	1	1
214283657_502725406244352000_3	5.02725E+17	https://twitter.com/realdonaldtrump/status/502725406244352000	214283657	<USER> <USER> dat <b>ass</b> tho.	ass	0	1	0	6	0	0	3	1
896492600_298471935787024384_13	298471935787024384	https://twitter.com/realdonaldtrump/status/298471935787024384	896492600	Why is it whenever I want/need to go fast everyone else goes so <b>damn</b> slow! When I want to go slow everyone else is in a rush! #TheUniverse	damn	0	0	7	0	0	0	2	1
1239864266_437383680370429952_24	437383680370429952	https://twitter.com/realdonaldtrump/status/437383680370429952	1239864266	If you don't partake in illegal activities there are literally four things to do in all of Medina and that's why everyone does illegal <b>shit.</b>	shit	0	2	2	3	0	0	3	1
1346831455_373645405978128384_15	373645405978128384	https://twitter.com/realdonaldtrump/status/373645405978128384	1346831455	<USER> 'I have a fantasy that the whole football team gangbangs me' OMG, WHAT THE <b>HELL.</b>	hell	0	7	0	0	0	0	1	1
3231716628_781524402076733440_1	781524402076733440	https://twitter.com/realdonaldtrump/status/781524402076733440	3231716628	OH <b>DAMN</b> <URL>	damn	1	4	2	0	0	0	1	1
